CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;CNPJ_ADMIN;ADMIN;CONDOM;FUNDO_EXCLUSIVO;COTST_INTERESSE;TAB_I_VL_ATIVO;TAB_I1_VL_DISP;TAB_I2_VL_CARTEIRA;TAB_I2A_VL_DIRCRED_RISCO;TAB_I2A1_VL_CRED_VENC_AD;TAB_I2A2_VL_CRED_VENC_INAD;TAB_I2A21_VL_TOTAL_PARCELA_INAD;TAB_I2A3_VL_CRED_INAD;TAB_I2A4_VL_CRED_DIRCRED_PERFM;TAB_I2A5_VL_CRED_VENCIDO_PENDENTE;TAB_I2A6_VL_CRED_EMP_RECUP;TAB_I2A7_VL_CRED_RECEITA_PUBLICA;TAB_I2A8_VL_CRED_ACAO_JUDIC;TAB_I2A9_VL_CRED_FATOR_RISCO;TAB_I2A10_VL_CRED_DIVERSO;TAB_I2A11_VL_REDUCAO_RECUP;TAB_I2B_VL_DIRCRED_SEM_RISCO;TAB_I2B1_CPF_CNPJ_CEDENTE_1;TAB_I2B1_PR_CEDENTE_1;TAB_I2B1_CPF_CNPJ_CEDENTE_2;TAB_I2B1_PR_CEDENTE_2;TAB_I2B1_CPF_CNPJ_CEDENTE_3;TAB_I2B1_PR_CEDENTE_3;TAB_I2B1_CPF_CNPJ_CEDENTE_4;TAB_I2B1_PR_CEDENTE_4;TAB_I2B1_CPF_CNPJ_CEDENTE_5;TAB_I2B1_PR_CEDENTE_5;TAB_I2B1_CPF_CNPJ_CEDENTE_6;TAB_I2B1_PR_CEDENTE_6;TAB_I2B1_CPF_CNPJ_CEDENTE_7;TAB_I2B1_PR_CEDENTE_7;TAB_I2B1_CPF_CNPJ_CEDENTE_8;TAB_I2B1_PR_CEDENTE_8;TAB_I2B1_CPF_CNPJ_CEDENTE_9;TAB_I2B1_PR_CEDENTE_9;TAB_I2C_VL_VLMOB;TAB_I2C1_VL_DEBENTURE;TAB_I2C2_VL_CRI;TAB_I2C3_VL_NP_COMERC;TAB_I2C4_VL_LETRA_FINANC;TAB_I2C5_VL_COTA_FUNDO_ICVM555;TAB_I2C6_VL_OUTRO;TAB_I2D_VL_TITPUB_FED;TAB_I2E_VL_CDB;TAB_I2F_VL_OPER_COMPROM;TAB_I2G_VL_OUTRO_RF;TAB_I2H_VL_COTA_FIDC;TAB_I2I_VL_COTA_FIDC_NP;TAB_I2J_VL_CONTRATO_FUTURO;TAB_I3_VL_POSICAO_DERIV;TAB_I3A_VL_MERCADO_TERMO;TAB_I3B_VL_MERCADO_OPCAO;TAB_I3C_VL_MERCADO_FUTURO;TAB_I3D_VL_DIFER_SWAP;TAB_I3E_VL_COBERTURA;TAB_I3F_VL_DEPOSITO_MARGEM;TAB_I4_VL_OUTRO_ATIVO;TAB_I4A_VL_CPRAZO;TAB_I4B_VL_LPRAZO
27.732.843/0001-39;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NU;2019-03-31;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.;FECHADO;N;N;561567682.01;6857.18;561560824.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;540762293.57;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5171205.05;0.00;15627326.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
27.771.613/0001-89;CONQUEST BRAZIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-03-31;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA;FECHADO;N;N;11079652.01;9610.57;11011743.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8462787.78;99999999999999;0.00;0;;0;;0;;0;;0;;0;;0;;0;;1789739.70;0.00;0.00;0.00;0.00;1789739.70;0.00;47787.98;0.00;711428.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;58297.54;58297.54;0.00
27.771.731/0001-97;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS XPCE V;2019-03-31;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO;ABERTO;N;S;125125754.88;1786.74;125123968.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;;;;;;;;;;;;125123968.14;42898322.12;7145129.76;0.00;0.00;4402079.70;70678436.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
27.771.778/0001-50;QQN - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-03-31;03.751.794/0001-13;TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;ABERTO;N;N;10462821.43;2321.43;10460500.00;10460500.00;0.00;0.00;0.00;0.00;10460500.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
27.817.457/0001-40;BRENT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-03-31;03.751.794/0001-13;TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;ABERTO;N;N;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;63371077.55;0.00;0.00;0.00;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
27.938.440/0001-40;FIGUEIRAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;00.329.598/0001-67;ÍNDIGO INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;FECHADO;S;S;100283758.34;652.73;100283105.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;;;;;;;;;;;;100283105.61;100283105.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
27.944.346/0001-02;CANVAS P FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-03-31;02.201.501/0001-61;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.;FECHADO;S;N;25094327.38;169.45;25094157.93;21143286.00;9641671.42;0.00;0.00;0.00;0.00;11501614.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0;;0;;0;;0;;0;;0;;0;;0;;3850621.98;0.00;0.00;0.00;0.00;3850621.98;0.00;100249.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
27.944.660/0001-87;FACT LAW FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2019-03-31;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA;FECHADO;N;N;3793570.77;993.65;1312628.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99999999999999;0.00;0;;0;;0;;0;;0;;0;;0;;0;;1312628.46;0.00;0.00;0.00;0.00;1312628.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2479948.66;0.00;2479948.66
27.944.815/0001-85;PRIMEIRA LINHA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-03-31;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA;FECHADO;N;N;2240546.95;6170.88;2148880.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2124986.29;99999999999999;0.00;0;;0;;0;;0;;0;;0;;0;;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23893.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;85495.79;80970.57;4525.22
27.954.644/0001-75;CANVAS DISTRESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-03-31;02.201.501/0001-61;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.;FECHADO;S;N;143828857.65;179.66;143828677.99;134436854.83;24141569.72;0.00;0.00;0.00;0.00;110295285.11;0.00;0.00;110295285.11;0.00;0.00;0.00;0.00;;0.00;0;;0;;0;;0;;0;;0;;0;;0;;9291573.21;0.00;0.00;0.00;0.00;9291573.21;0.00;100249.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
27.983.569/0001-70;ENERGY 21 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-03-31;12.063.256/0001-27;MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;FECHADO;N;S;73476170.46;1.00;73476169.46;73069431.38;0.00;0.00;0.00;73069431.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;;;;;;;;;;;;406738.08;0.00;0.00;0.00;0.00;406738.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
27.984.265/0001-28;MUNDO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-03-31;50.657.675/0001-86;SLW CVC LTDA;ABERTO;N;N;2295422.86;762334.90;1513087.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1513087.96;15046437000133;100.00;0;;0;;0;;0;;0;;0;;0;;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20000.00;20000.00;0.00
28.012.794/0001-22;NAUTILUS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.;FECHADO;N;N;96272443.74;7240.46;96107186.03;89023479.67;89462272.46;0.00;0.00;91607.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;530400.66;0.00;;;;;;;;;;;;;;;;;;;5059396.84;0.00;0.00;0.00;0.00;5059396.84;0.00;2024309.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;158017.25;158017.25;0.00
28.028.548/0001-69;ADAMI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-03-31;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.;FECHADO;N;N;67716515.66;15403.82;67532586.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;59378583.40;83054478000121;87.77;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4979158.30;0.00;3174844.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;168525.82;168525.82;0.00
28.065.338/0001-40;AG 42 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-03-31;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;FECHADO;N;S;9747233.62;6750.83;9740482.79;5525113.00;0.00;0.00;0.00;5525113.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;682007.29;0.00;0.00;3533362.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.065.416/0001-07;SERRANA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS;2019-03-31;33.886.862/0001-12;MAXIMA S/A CCTVM;ABERTO;N;N;70697013.26;1.00;69789646.20;62221974.40;60684557.71;0.00;0.00;4379354.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2841938.22;0.00;;;;;;;;;;;;;;;;;;;7567671.80;0.00;0.00;0.00;0.00;7567671.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;907366.06;907366.06;0.00
28.079.865/0001-04;XPLORER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA;FECHADO;N;N;9821446.12;22868.03;9793784.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;;;;;;;;;;;;424.56;0.00;0.00;0.00;0.00;424.56;0.00;0.00;0.00;0.00;0.00;9793360.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4793.23;4793.23;0.00
28.079.873/0001-50;MULTIPLIKE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;15.489.568/0001-95;INTRADER DTVM LTDA;FECHADO;N;N;20129435.81;3043.89;20126391.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20126391.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.086.648/0001-41;CANVAS PRIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-03-31;02.201.501/0001-61;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.;FECHADO;S;N;125766201.93;153.83;125766048.10;125002477.91;14462507.14;0.00;0.00;0.00;0.00;110539970.77;0.00;0.00;110539970.77;0.00;0.00;0.00;0.00;;0.00;0;;0;;0;;0;;0;;0;;0;;0;;663320.24;0.00;0.00;0.00;0.00;663320.24;0.00;100249.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.099.425/0001-19;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS ALTERNATIVE ASSETS II;2019-03-31;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;FECHADO;N;N;136605232.84;0.00;136605232.84;136329185.32;136329185.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;276047.52;0.00;0.00;0.00;0.00;276047.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.142.331/0001-85;JAYA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-03-31;03.751.794/0001-13;TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;ABERTO;N;N;7600.62;7600.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7760000000.00;0.00;0.00;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.146.422/0001-99;ANGÁ SABEMI VIII.I FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.;FECHADO;N;N;18495508.66;15102.63;18468701.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;;;;;;;;;;;;688420.30;0.00;0.00;0.00;0.00;688420.30;0.00;0.00;0.00;0.00;0.00;17780281.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11704.05;11704.05;0.00
28.152.179/0001-11;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS D&D;2019-03-31;62.232.889/0001-90;BANCO DAYCOVAL S.A.;FECHADO;S;S;50858313.65;938.55;50772176.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;50772176.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;85198.60;85198.60;0.00
28.152.199/0001-92;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LD;2019-03-31;62.232.889/0001-90;BANCO DAYCOVAL S.A.;FECHADO;S;S;55417543.42;938.55;55323923.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;55323923.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;92681.53;92681.53;0.00
28.153.046/0001-60;BLC II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZ;2019-03-31;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA;FECHADO;N;N;555229925.94;6609.94;555223316.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99999999999999;0.00;0;;0;;0;;0;;0;;0;;0;;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;350854.57;0.00;0.00;0.00;535201088.99;19671372.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.169.275/0001-72;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PAGSEGURO I;2019-03-31;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO;FECHADO;N;N;1199867574.74;161608766.07;1038231074.83;993100215.07;993100215.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;44871185.25;0.00;259674.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27733.84;27733.84;0.00
28.194.790/0001-02;ATICCA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-03-31;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA;FECHADO;N;N;5707188.00;5102.49;5491441.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4425454.70;;0.00;0;;0;;0;;0;;0;;0;;0;;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23893.99;0.00;1042092.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;210644.46;210644.46;0.00
28.194.817/0001-67;CREDVALE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-03-31;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA;FECHADO;N;N;31417182.62;2091.33;30571564.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;29818643.25;99999999999999;0.00;0;;0;;0;;0;;0;;0;;0;;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;91593.63;0.00;661327.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;843526.57;843526.27;0.30
28.240.255/0001-40;MARINO INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-03-31;15.489.568/0001-95;INTRADER DTVM LTDA;FECHADO;N;N;20267459.94;1785.92;19800034.93;18118975.07;17824024.54;0.00;0.00;402546.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;107595.69;0.00;;;;;;;;;;;;;;;;;;;1617342.56;0.00;0.00;0.00;0.00;1617342.56;0.00;63717.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;465639.09;465639.09;0.00
28.254.169/0001-97;VEGA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-03-31;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA;ABERTO;N;N;15613390.17;8635.32;15337415.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14514220.74;99999999999999;0.00;0;;0;;0;;0;;0;;0;;0;;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;81705.62;0.00;741488.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;267339.69;267339.64;0.05
28.254.193/0001-26;BLP PRECATÓRIO III   - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-03-31;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;FECHADO;N;S;22705036.13;168.70;22704867.43;21003270.53;0.00;0.00;0.00;21003270.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;230975.25;0.00;1470621.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.267.746/0001-85;LEPAPIE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;03.317.692/0001-94;FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;FECHADO;N;N;8104769.90;10945.04;7818946.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7794639.73;23074996000185;12.18;29881370000167;11.85;26270360000105;10.56;;;;;;;;;;;;;412.78;0.00;0.00;0.00;0.00;412.78;0.00;23893.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;274878.36;274878.36;0.00
28.279.473/0001-99;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AUTO-HONDA;2019-03-31;00.066.670/0001-00;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;ABERTO;N;N;995594868.42;500.00;954482684.11;674130689.51;351183069.75;0.00;0.00;322947619.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0;;0;;0;;0;;0;;0;;0;;0;;280351994.60;0.00;0.00;0.00;0.00;280351994.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;41111684.31;41111684.31;0.00
28.286.903/0001-08;GARANTIA BANCO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-03-31;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA;FECHADO;N;N;19136300.81;3634.50;18953695.24;2904033.51;954190.76;1371705.02;170433.58;3109699.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2531561.59;13886815.73;99999999999999;0.00;0;;0;;0;;0;;0;;0;;0;;0;;914827.79;0.00;0.00;0.00;0.00;914827.79;0.00;75664.31;0.00;1172353.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;178971.07;178970.33;0.74
28.296.477/0001-85;RIO GUAIMBÊ FDC FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;FECHADO;N;N;31253649.44;3955.92;31249693.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99999999999999;0.00;0;;0;;0;;0;;0;;0;;0;;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100279.16;0.00;0.00;0.00;31149414.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
28.364.501/0001-76;KALYTERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-03-31;67.030.395/0001-46;PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;FECHADO;N;N;83450653.51;14000.27;83431653.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;76527893.66;0;;0;;0;;0;;0;;0;;0;;0;;0;;6903759.58;0.00;0.00;0.00;0.00;6903759.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5000.00;5000.00;0.00
28.398.547/0001-06;CANOPUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-03-31;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;FECHADO;N;N;58444130.62;2754.50;58430403.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0;;0;;0;;0;;0;;0;;0;;0;;1189499.34;0.00;0.00;0.00;0.00;1189499.34;0.00;0.00;0.00;0.00;0.00;57240904.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10972.26;10972.26;0.00
28.412.599/0001-90;INVISTA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADO;2019-03-31;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;FECHADO;N;N;37580732.61;8702.13;36781496.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25092608.89;99999999999999;0.00;0;;0;;0;;0;;0;;0;;0;;0;;11198157.76;0.00;0.00;0.00;0.00;11198157.76;0.00;200146.09;0.00;290583.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;790534.29;790534.29;0.00
